measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,20,Viet Nam,3,Both,22,All ages,345,Malaria,3,Rate,1990,1.0211609884747743,3.342732325105589,0.24707182297904307
1,Deaths,175,Burundi,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,8330.037278355125,20433.79725191749,3287.3561682707495
1,Deaths,175,Burundi,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,150.81259315800048,369.947198151677,59.51650536535856
1,Deaths,33,Armenia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,1.1287999062087342,1.180489092889525,1.0799453763099502
1,Deaths,33,Armenia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,0.03300206256889218,0.03451326908440654,0.031573731255587385
1,Deaths,80,France,3,Both,22,All ages,345,Malaria,1,Number,1991,0.0,0.0,0.0
1,Deaths,80,France,3,Both,22,All ages,345,Malaria,3,Rate,1991,0.0,0.0,0.0
1,Deaths,51,Poland,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,51,Poland,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,83,Iceland,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,83,Iceland,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,80,France,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,3966.5396146531994,4056.286830187499,3881.2923643525
1,Deaths,80,France,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,6.840308942184877,6.995078272784165,6.693299814537588
1,Deaths,62,Russian Federation,3,Both,22,All ages,345,Malaria,1,Number,1992,0.0,0.0,0.0
1,Deaths,62,Russian Federation,3,Both,22,All ages,345,Malaria,3,Rate,1992,0.0,0.0,0.0
1,Deaths,157,Yemen,3,Both,22,All ages,345,Malaria,1,Number,1992,5693.088856952902,15328.142809560444,1564.4801055166745
1,Deaths,157,Yemen,3,Both,22,All ages,345,Malaria,3,Rate,1992,38.761608081106125,104.36223272183533,10.651821221209952
1,Deaths,112,Grenada,3,Both,22,All ages,345,Malaria,1,Number,1991,0.0,0.0,0.0
1,Deaths,112,Grenada,3,Both,22,All ages,345,Malaria,3,Rate,1991,0.0,0.0,0.0
1,Deaths,112,Grenada,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,4.372353826377399,4.462405283122498,4.28437475874
1,Deaths,112,Grenada,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,5.090946859941189,5.195798205270073,4.988508499297285
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,1,Number,1990,494.568397435822,2253.9905625869374,5.380594411530758
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,3,Rate,1990,35.08375366074452,159.89385909297798,0.38168926656301416
1,Deaths,211,Mali,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,531.3153695087545,1329.1951204724994,229.26116189610002
1,Deaths,211,Mali,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,6.126234835784436,15.326041590180576,2.6434539580492293
1,Deaths,162,Bhutan,3,Both,22,All ages,345,Malaria,1,Number,1990,729.0434032213464,2242.123513830898,108.80216329847785
1,Deaths,162,Bhutan,3,Both,22,All ages,345,Malaria,3,Rate,1990,119.0925299488996,366.26099425656173,17.77332437804798
1,Deaths,17,Sri Lanka,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,34.99000727489771,48.13024148833779,21.282953704691412
1,Deaths,17,Sri Lanka,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,0.20120055663579012,0.27675991326288946,0.12238185887173934
1,Deaths,20,Viet Nam,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,286.0910865392388,430.44576032125,194.72236579000045
1,Deaths,20,Viet Nam,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,0.42108101378378443,0.6335483545732353,0.28660064941234864
1,Deaths,144,Jordan,3,Both,22,All ages,345,Malaria,1,Number,1991,0.0,0.0,0.0
1,Deaths,144,Jordan,3,Both,22,All ages,345,Malaria,3,Rate,1991,0.0,0.0,0.0
1,Deaths,36,Kazakhstan,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,81.34995476530024,84.98465548505325,77.66847003345276
1,Deaths,36,Kazakhstan,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,0.4970168471520214,0.5192234666551874,0.47452439537942787
1,Deaths,175,Burundi,3,Both,22,All ages,345,Malaria,1,Number,1991,14286.113072201202,24373.3004842176,6704.237433258225
1,Deaths,175,Burundi,3,Both,22,All ages,345,Malaria,3,Rate,1991,258.6453921599391,441.2706122450677,121.37802013009254
1,Deaths,115,Jamaica,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,115,Jamaica,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,46,Croatia,3,Both,22,All ages,345,Malaria,1,Number,1992,0.0,0.0,0.0
1,Deaths,46,Croatia,3,Both,22,All ages,345,Malaria,3,Rate,1992,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,45.98502756974999,46.850096135,45.135963815
1,Deaths,99,Uruguay,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,1.464762996640705,1.4923180616455767,1.437717733530659
1,Deaths,147,Libya,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,147,Libya,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,345,Malaria,1,Number,1991,1388.9518615900595,2680.807591199233,587.0626770556113
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,345,Malaria,3,Rate,1991,134.82874505605346,260.2321457306297,56.98752145811708
1,Deaths,67,Japan,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,67,Japan,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,195,Namibia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,267.39322087555774,414.70179175749996,183.56009308006998
1,Deaths,195,Namibia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,18.968373111564432,29.41816658751944,13.021408405700267
1,Deaths,128,Guatemala,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,274.2835594997569,283.174993762195,266.1259026191854
1,Deaths,128,Guatemala,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,3.3512211566350616,3.4598574987747703,3.251550172429518
1,Deaths,179,Ethiopia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,14755.83100514314,26914.324908552673,8357.039606785178
1,Deaths,179,Ethiopia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,28.712625372518264,52.37122382224061,16.261540767801183
1,Deaths,35,Georgia,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,35,Georgia,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,320,Cook Islands,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,0.05042112396627027,0.17342747563167446,0.0049728956690344
1,Deaths,320,Cook Islands,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,0.2650767440039505,0.9117525938537551,0.026143784361110364
1,Deaths,128,Guatemala,3,Both,22,All ages,345,Malaria,1,Number,1991,48.24634882908961,108.01883011085515,12.398108288585433
1,Deaths,128,Guatemala,3,Both,22,All ages,345,Malaria,3,Rate,1991,0.5894782218129399,1.3197837648114201,0.1514812002394072
1,Deaths,413,Tokelau,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,0.005312528614510282,0.020320228558089497,0.000560841025644075
1,Deaths,413,Tokelau,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,0.3209462214492597,1.2276076136119485,0.03388213430466121
1,Deaths,179,Ethiopia,3,Both,22,All ages,345,Malaria,1,Number,1990,6768.891825945507,21776.39277934348,992.2594744620408
1,Deaths,179,Ethiopia,3,Both,22,All ages,345,Malaria,3,Rate,1990,13.171244311332414,42.37358150958542,1.9307875342723897
1,Deaths,115,Jamaica,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,181.73628010382626,185.03063987885943,178.20117851907935
1,Deaths,115,Jamaica,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,7.688647320156247,7.828020539644778,7.539089128965606
1,Deaths,211,Mali,3,Both,22,All ages,345,Malaria,1,Number,1990,20743.255430361503,37850.46107319936,9862.102186685803
1,Deaths,211,Mali,3,Both,22,All ages,345,Malaria,3,Rate,1990,239.17631846891592,436.4278289023152,113.71316818107786
1,Deaths,52,Romania,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,52,Romania,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,94,Switzerland,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,3.412555865466123,3.580473658515,3.2631671880499997
1,Deaths,94,Switzerland,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,0.04897623673412499,0.05138615525515427,0.046832243926689957
1,Deaths,320,Cook Islands,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,320,Cook Islands,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,131,Nicaragua,3,Both,22,All ages,345,Malaria,1,Number,1990,20.58358086164329,56.41862073531638,6.712377914312871
1,Deaths,131,Nicaragua,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.529532826815854,1.4514244107397012,0.17268251212042163
1,Deaths,208,Guinea,3,Both,22,All ages,345,Malaria,1,Number,1991,8758.860821141523,17612.924172734994,3726.109342741009
1,Deaths,208,Guinea,3,Both,22,All ages,345,Malaria,3,Rate,1991,135.99828794085337,273.4747796588297,57.8550683292115
1,Deaths,147,Libya,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,7.794561338530106,28.833706247099983,0.4093108420749999
1,Deaths,147,Libya,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,0.18396870923075356,0.6805385819977414,0.00966063182009555
1,Deaths,385,Puerto Rico,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,1266.9660391283728,1285.8777965253466,1247.3781190017717
1,Deaths,385,Puerto Rico,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,34.436080019369136,34.950100735723154,33.90368123040332
1,Deaths,15,Myanmar,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,485.6478729947935,783.0684059772499,325.19066058435004
1,Deaths,15,Myanmar,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,1.1478157314530697,1.850761189670034,0.768579410507032
1,Deaths,160,Afghanistan,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,40.84383806342385,152.18354964528996,1.775420512985
1,Deaths,160,Afghanistan,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,0.32448887608976024,1.209040857205154,0.014105045807659238
1,Deaths,15,Myanmar,3,Both,22,All ages,345,Malaria,1,Number,1992,3270.0891554956324,8407.744743572646,1017.8715462651874
1,Deaths,15,Myanmar,3,Both,22,All ages,345,Malaria,3,Rate,1992,7.728768073843095,19.87147935643896,2.405712118529483
1,Deaths,49,North Macedonia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,0.6593261103544721,0.7321760140198498,0.5550824255597999
1,Deaths,49,North Macedonia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,0.03267342768272659,0.03628356236679762,0.027507549306260506
1,Deaths,30,Vanuatu,3,Both,22,All ages,345,Malaria,1,Number,1992,48.75747595310013,122.62589359788126,14.515549263061457
1,Deaths,30,Vanuatu,3,Both,22,All ages,345,Malaria,3,Rate,1992,30.742271533475808,77.31734353204314,9.152257129385024
1,Deaths,97,Argentina,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,670.1659311166006,682.3906945275,657.9711482925001
1,Deaths,97,Argentina,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,1.9990080872262972,2.0354727891578066,1.9626328130509518
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,345,Malaria,1,Number,1991,0.0,0.0,0.0
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,345,Malaria,3,Rate,1991,0.0,0.0,0.0
1,Deaths,176,Comoros,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,0.06316937717904238,0.3700766272730749,0.00017099648936175004
1,Deaths,176,Comoros,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,0.013277010922196143,0.07778312280058822,3.594023494134393e-05
1,Deaths,78,Denmark,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,2.5225010002140285,2.636786061792499,2.4086034507875
1,Deaths,78,Denmark,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,0.0487930466628979,0.05100367664560052,0.04658991237534487
1,Deaths,30,Vanuatu,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,2.650505915567775,15.767094263175247,0.054153026752369986
1,Deaths,30,Vanuatu,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,1.6711811053518562,9.941373782323984,0.03414424188779371
1,Deaths,144,Jordan,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,2.704361591138895,3.3758372672702746,2.111245380378324
1,Deaths,144,Jordan,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,0.06910040219454974,0.08625758984155925,0.053945413732225424
1,Deaths,132,Panama,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,158.38956418780225,168.2469214911665,148.9971434865781
1,Deaths,132,Panama,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,6.631443789059511,7.044150972144058,6.238202540857616
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,345,Malaria,1,Number,1992,1623.194317575353,5603.716100626737,153.18233832628016
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,345,Malaria,3,Rate,1992,2.761516595727535,9.533519703754099,0.2606068570349927
1,Deaths,160,Afghanistan,3,Both,22,All ages,345,Malaria,1,Number,1991,189.37217648363256,519.3769304274442,33.69466022040191
1,Deaths,160,Afghanistan,3,Both,22,All ages,345,Malaria,3,Rate,1991,1.5044904598442785,4.126253663028643,0.2676913567272149
1,Deaths,99,Uruguay,3,Both,22,All ages,345,Malaria,1,Number,1990,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.0,0.0,0.0
1,Deaths,49,North Macedonia,3,Both,22,All ages,345,Malaria,1,Number,1991,0.0,0.0,0.0
1,Deaths,49,North Macedonia,3,Both,22,All ages,345,Malaria,3,Rate,1991,0.0,0.0,0.0
1,Deaths,46,Croatia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,9.514694349072576,9.95622797309175,9.073349926074998
1,Deaths,46,Croatia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,0.1962501392403347,0.20535721425651723,0.18714696668548927
1,Deaths,157,Yemen,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,92.0985386338786,385.00712909224995,4.813874643549999
1,Deaths,157,Yemen,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,0.6270563395491614,2.6213354158489417,0.032775445276420526
1,Deaths,18,Thailand,3,Both,22,All ages,345,Malaria,1,Number,1991,897.0496097790157,1933.5538527555425,372.2411194707841
1,Deaths,18,Thailand,3,Both,22,All ages,345,Malaria,3,Rate,1991,1.5558152605896778,3.353496349025909,0.6456035518863897
1,Deaths,206,Gambia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,59.63764879227844,119.26690943853745,31.732812423497492
1,Deaths,206,Gambia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,5.55676329127968,11.11274501348634,2.956718294145507
1,Deaths,84,Ireland,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,11.576611995375714,12.206654825325002,10.983248410252498
1,Deaths,84,Ireland,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,0.32146001929076684,0.33895508437115623,0.30498346556362
1,Deaths,94,Switzerland,3,Both,22,All ages,345,Malaria,1,Number,1992,0.0,0.0,0.0
1,Deaths,94,Switzerland,3,Both,22,All ages,345,Malaria,3,Rate,1992,0.0,0.0,0.0
1,Deaths,52,Romania,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,204.2580599628151,214.49156037565072,194.46891482827198
1,Deaths,52,Romania,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,0.8730262565833192,0.9167656055166634,0.8311861415175196
1,Deaths,62,Russian Federation,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,4193.099162669519,4221.621216693001,4164.500874276441
1,Deaths,62,Russian Federation,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,2.7628742241150412,2.7816676856629714,2.744030530992185
1,Deaths,193,Botswana,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,1860.496253577176,2957.1906618123494,1226.5534055097255
1,Deaths,193,Botswana,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,138.27749772900978,219.78701877888193,91.16101976490484
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,84.5896038711407,145.93748625585002,48.25683820265749
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,8.211306993518214,14.166486739134164,4.684402040966954
1,Deaths,132,Panama,3,Both,22,All ages,345,Malaria,1,Number,1990,3.5580460853123195,8.702445841749588,0.7089938404515678
1,Deaths,132,Panama,3,Both,22,All ages,345,Malaria,3,Rate,1990,0.14896803798042754,0.3643534264572555,0.029684107181261406
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,50.222214943777146,66.08921750782676,32.7276013502269
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,0.0854423149094087,0.11243661277666948,0.055678986359444814
1,Deaths,190,Uganda,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,87233.18976552831,112712.4831426225,63239.34202122001
1,Deaths,190,Uganda,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,472.8216318367606,610.9245844513172,342.77009669285536
1,Deaths,210,Liberia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,176.43881411968775,419.44817233175,77.70839761454249
1,Deaths,210,Liberia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,8.517482071701249,20.24861879552203,3.751328112268472
1,Deaths,78,Denmark,3,Both,22,All ages,345,Malaria,1,Number,1992,0.0,0.0,0.0
1,Deaths,78,Denmark,3,Both,22,All ages,345,Malaria,3,Rate,1992,0.0,0.0,0.0
1,Deaths,116,Saint Lucia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,7.915187698491494,8.060619382675,7.772468944650002
1,Deaths,116,Saint Lucia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,5.760559550246098,5.866402634345206,5.6566908977569685
1,Deaths,163,India,3,Both,22,All ages,345,Malaria,1,Number,1990,162368.84393315285,361784.33721691574,69349.25081430246
1,Deaths,163,India,3,Both,22,All ages,345,Malaria,3,Rate,1990,18.977509427632803,42.28499448533688,8.105471648671232
1,Deaths,18,Thailand,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,2614.02117322415,3967.8666422550004,1716.3882759875
1,Deaths,18,Thailand,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1991,4.533677946539146,6.8817458997901175,2.976851050117956
1,Deaths,95,United Kingdom,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,625.570189710172,630.6817591586833,620.8020887774758
1,Deaths,95,United Kingdom,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,1.0829941714761424,1.0918433781853016,1.0747395813373244
1,Deaths,130,Mexico,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,2058.7699579308946,2086.5341001509264,2033.6486898254643
1,Deaths,130,Mexico,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1990,2.4082647219623903,2.440742077670094,2.378878892080715
1,Deaths,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1991,2.1937167159265965,2.4950098505564418,1.948047111272676
1,Deaths,34,Azerbaijan,3,Both,22,All ages,345,Malaria,3,Rate,1991,0.029472027175520908,0.033519823952169896,0.02617151840335632
1,Deaths,79,Finland,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,22.580825926690828,23.44287284593575,21.69200788680125
1,Deaths,79,Finland,3,Both,22,All ages,298,HIV/AIDS,3,Rate,1992,0.44649679444629886,0.4635422819477187,0.42892195431666164
1,Deaths,47,Czechia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,7.115299540036675,7.527341789824998,6.7103943462025
