measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1990,150.69604648361056,222.75744605188265,96.40778145506677
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1991,4802.894713148651,7147.973045590446,3112.781386149895
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1992,8835.64330060291,12597.383328000453,6093.270247411038
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1993,12040.164862115736,17245.194111958484,8129.117023033281
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1994,14208.157872663234,21144.281176490196,9180.649148827855
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1995,15122.473248459914,24485.635601938237,8811.194516215468
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1996,14762.900801752363,21881.811195379534,9471.17920136688
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1997,13487.22259620861,18860.277049033128,9351.782424243615
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1998,11661.666712924402,16196.904725543756,8194.78287121032
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,1999,9688.227495812513,14242.375062336649,6470.718354744213
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2000,7978.429993346474,12485.122434483554,4773.894976433147
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2001,6364.851738993198,9329.327636972946,4214.264903484698
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2002,4550.841759110226,6352.519837555757,3197.313353683156
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2003,2811.416405286209,3914.3638091133316,2020.5903273245187
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2004,1439.286771601622,2053.7149621132403,1006.2055483672007
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2005,746.0486261812006,1102.952021233201,486.7786394721548
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2006,520.0786452918838,713.5279086201411,379.099825321112
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2007,333.822191532586,427.51264943627007,261.31270633672284
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2008,190.7667542882924,227.38334494351355,157.54412791190921
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2009,94.83039641784062,104.03374738054578,85.47135486843753
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2010,49.982643094141736,49.98264309414175,49.98264309414173
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2011,33.32982536450217,33.59770103872693,33.16227147563015
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2012,19.509793428588935,19.741085437175744,19.365434728429637
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2013,9.012619214208787,9.155339835463373,8.916665423762261
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2014,2.339453324445545,2.3928612372723594,2.303060053072884
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2015,0.0,0.0,0.0
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2016,0.0,0.0,0.0
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2017,0.0,0.0,0.0
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2018,0.0,0.0,0.0
6,Incidence,34,Azerbaijan,3,Both,22,All ages,345,Malaria,1,Number,2019,0.0,0.0,0.0
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,1.8060952379665138,5.632051960813728,0.605867010160174
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,1.502674862312985,4.2518116828106525,0.6583532023801132
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,1.4192583278122748,2.82889091166278,0.31973420877580305
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1993,1.6409262587171403,3.5015171911422027,0.329703763294158
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1994,1.8334118690375643,4.190341890621357,0.4235223713775479
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1995,1.8892617694358271,4.051485630143504,0.9623826266996337
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1996,1.876319591848899,3.6189988056890208,1.0151100175579169
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1997,1.8912917941171212,3.468588053579389,1.0364328405928092
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1998,1.9637170868258806,3.4661112989766982,1.0830639214400766
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,1999,2.058661964459158,3.5015590470846303,1.09761133684888
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2000,2.2089511139740643,3.904648162164279,1.1183427769543874
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2001,2.3926472084293775,4.4394201091003405,1.1379384478358814
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2002,2.590356361585729,4.909674634688352,1.183340607717452
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2003,2.8047277306653076,5.640195415462126,1.174444018819286
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2004,3.082151778023629,6.361008223760084,1.2359408731001293
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2005,3.389712916857593,7.215077086929768,1.285391717057475
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2006,3.545789126977649,7.657114236207262,1.290129843890928
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2007,3.6871255690531735,8.237510602203763,1.3209145957956634
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2008,3.846537135310803,8.759522320140707,1.3361077998106468
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2009,3.9454516994475033,9.166104138397198,1.2834960026843498
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2010,3.9651636514974107,9.464736784296157,1.3276500409334584
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2011,4.138209482666165,9.742608844452269,1.3551099231454626
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2012,4.454007471877623,10.73274243431395,1.4695649984317825
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2013,4.253347146147899,10.020619215603878,1.439028979901727
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2014,4.386385159131333,10.477229230742262,1.4828015380586546
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2015,4.410335579343795,10.235002098767817,1.5250652694297346
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2016,4.7576889648957,10.788883222651696,1.7091064858690246
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2017,4.627068853087682,10.322605985677557,1.69175355796167
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2018,4.489382882839775,9.949618269198831,1.6648263634965894
6,Incidence,29,Tonga,3,Both,22,All ages,298,HIV/AIDS,1,Number,2019,4.504460393215384,9.9472946688467,1.6680023481903699
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1990,420439.0423837421,505593.9236920671,348116.8264599829
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1991,375043.9337622161,435231.0302029877,321984.13763042405
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1992,336552.0665636189,385499.9833289888,292017.43127185124
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1993,306870.7194348948,352366.7217361395,266776.11727200885
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1994,288857.3051816812,336531.6565836824,247487.6631865138
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1995,286054.05350307934,341094.0643181116,239535.99534505082
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1996,302571.19862291374,350962.90652154404,262118.62605997451
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1997,334736.8142973585,381043.6396672099,292559.5775251992
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1998,373223.03683067975,429666.3248641159,324726.0506915937
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,1999,407663.403159272,484147.8411738374,347222.346793079
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2000,426963.8914629725,527129.9805194702,346809.8908520822
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2001,404768.6711907196,478104.3641418129,341796.22268582997
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2002,338468.9728598837,387700.6681895573,295087.8934289809
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2003,253131.42878009414,287895.8335997948,223258.6760283133
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2004,175503.3678296024,200788.438598995,153858.8458764129
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2005,134359.80211647003,155442.5519082882,115927.58011528786
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2006,123500.87745760095,138650.48067923728,108858.65924052424
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2007,115854.28200334829,127786.00151804699,103714.23684415553
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2008,110197.94625746411,121776.56007680262,98682.37289445507
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2009,105215.9588964478,118076.2725604901,93571.64026931659
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2010,99478.98933285254,113948.40258709721,86407.39317054643
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2011,91812.81413734132,102749.80115898416,82012.59347816903
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2012,83082.19779469194,91902.9493254447,75076.94870623527
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2013,74924.14607700022,83035.43894690154,66977.8584774885
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2014,69103.54206355462,77261.1178042687,60923.538560869914
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2015,67505.19164503293,77387.52958978862,58140.90274730192
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2016,74756.16883241659,83094.69960529813,66755.40754445629
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2017,82460.09944050391,96794.37628836905,68773.23872805899
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2018,72500.54077417943,95782.68403596665,57676.500340741164
6,Incidence,10,Cambodia,3,Both,22,All ages,345,Malaria,1,Number,2019,45388.744672225344,109687.98668932816,13807.149712496472
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,1006.6772666748634,1687.159129275251,366.8440524465844
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,3088.32924530518,5095.557203796887,1324.2800347483728
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,8548.341462324208,14441.703036355686,3738.4409826198807
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1993,16321.125544888944,26467.548305859138,7714.687127897256
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1994,21784.418826211862,35197.756270472804,10790.189559116512
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1995,24035.599123693373,37433.889169120994,12962.490146619506
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1996,20805.357298032326,33074.683604685975,11925.266006340014
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1997,17150.388185729567,27779.543299314253,10304.302490856911
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1998,11812.938938216626,20635.4312688804,6788.556736086118
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1999,9241.509289193798,17210.51608408679,4665.003718228213
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2000,7468.414972441763,14160.052496473287,3104.3956523828447
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2001,4815.339284533084,9898.35052289812,1406.8833351704454
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2002,4039.713268342912,8238.615900198984,1195.3479625263653
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2003,3609.583865233065,7166.660886163,1161.3856868165951
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2004,3521.22802252628,6373.704707122049,1421.6080846152965
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2005,3239.461007481592,5605.574886063338,1468.929862142438
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2006,3496.250498057248,5660.843236010291,1848.2265627109448
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2007,3702.367070102853,6027.929601755763,1711.404381612449
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2008,3480.485405509272,5777.197678476256,1398.5930254100883
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2009,3415.062687456716,5816.655849969008,1182.267163517478
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2010,2771.811826018788,5178.625137982106,861.787578007118
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2011,2144.858212773881,4435.598144207612,483.28250222325244
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2012,1791.774740765756,4172.424858650229,376.7756441407375
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2013,1582.135492238486,3762.214864574113,316.07226999132695
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2014,1438.3927558810421,3392.0619029624963,310.0239485370039
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2015,1299.9855577939763,3045.3258235505973,270.4584076544619
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2016,1176.1777734974983,2763.898904640129,251.05643659948416
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2017,1022.1058094615049,2403.240954008342,198.11068495270746
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2018,956.4578835297452,2262.9724189817694,192.052480395905
6,Incidence,10,Cambodia,3,Both,22,All ages,298,HIV/AIDS,1,Number,2019,898.8805139666159,2134.9473847659037,164.51616314683253
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,7.4988729122317475,51.97088269184391,0.2486134239679243
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1991,18.42280487272526,154.35850190854615,0.5563922923536
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1992,26.86256273734005,176.879334062852,0.996282742770701
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1993,35.69335511198725,239.06017203229374,1.2952626323919887
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1994,58.25781509218969,409.0242901784507,2.1494683250220894
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1995,74.73271850031607,543.7275315912833,2.5445394370216072
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1996,106.29104452084395,785.4969646856117,3.5063699464990843
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1997,168.12187137567062,1238.9190722396975,5.3942327253610785
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1998,279.2060751950676,2018.627724542658,8.947685171122746
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,1999,441.85080043928855,3110.13548698863,13.419730157533984
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2000,638.5276786563393,4090.3007259849937,21.32998435408633
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2001,766.4884060189019,4485.562899360212,23.062753568977328
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2002,782.5616271129262,4594.4150524221,23.06472766628803
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2003,806.7902350141998,4660.167657859357,23.28411638478021
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2004,858.043185332173,5096.794455031064,23.30970219945725
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2005,937.5768750061571,5426.924976447051,23.851717020634755
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2006,933.9792000258072,5297.182430732262,22.793599500669874
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2007,911.9370101287001,5056.569321501698,21.75929282294193
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2008,832.5037321811587,4366.46240470483,17.801921612228043
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2009,784.5794550515071,4084.341956527598,16.81396361452611
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2010,736.9148223684307,3844.157976838002,16.16660025474524
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2011,667.6486082880474,3599.9426926152514,14.3360769037629
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2012,628.4722608846755,3443.8842316656487,12.582001640127515
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2013,604.7268695506442,3271.7701404672393,12.094745721744513
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2014,583.8177962395034,3157.148820118283,11.298171606835915
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2015,569.5591823147726,2989.806207881946,10.595545260389619
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2016,560.7277632494101,2912.4479428986274,10.147590251170472
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2017,577.7012659556698,3129.690411674086,10.40519862672879
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2018,592.0225449896152,3229.1243571257764,10.369645232434506
6,Incidence,12,Lao People's Democratic Republic,3,Both,22,All ages,298,HIV/AIDS,1,Number,2019,597.8531406377873,3306.3940183466475,10.497250665981094
6,Incidence,38,Mongolia,3,Both,22,All ages,298,HIV/AIDS,1,Number,1990,0.21038985357049017,0.0,0.0
